id,schematism,filename,latin,polish
3982,gniezno_1938,0128.jpg,Września,Września
3983,gniezno_1938,0129.jpg,BARCIN,Barcin
3984,gniezno_1938,0129.jpg,CHOMIAZA SZLACHECKA,Chomiąża Szlachecka
3985,gniezno_1938,0130.jpg,Gąsawa,Gąsawa
3986,gniezno_1938,0130.jpg,Kierzkowo,Kierzkowo
3987,gniezno_1938,0130.jpg,Gąsawa,Gąsawa
3988,gniezno_1938,0130.jpg,Góra,Góra
3989,gniezno_1938,0131.jpg,KOŁODZIEJEWO,Kołodziejewo
3990,gniezno_1938,0131.jpg,LUDZISKO,Ludzisko
3991,gniezno_1938,0131.jpg,MARKOWICE,Markowice
3992,gniezno_1938,0132.jpg,Markowice,Markowice
3993,gniezno_1938,0132.jpg,Mogilno - Jakub W Ap,Mogilno - Jakub W Ap
3994,gniezno_1938,0133.jpg,Pakość,Pakość
3995,gniezno_1938,0133.jpg,Ostrowce,Ostrowce
3996,gniezno_1938,0133.jpg,Ostrowo pod Janikowem,Ostrowo pod Janikowem
3997,gniezno_1938,0133.jpg,Ostrowo pod Janikowem,Ostrowo pod Janikowem
3998,gniezno_1938,0133.jpg,Mogilno - Jan Ap,Mogilno - Jan Ap
3999,gniezno_1938,0134.jpg,PARLIN,Parlin
4000,gniezno_1938,0134.jpg,Słaboszewo,Słaboszewo
4001,gniezno_1938,0134.jpg,Pakość,Pakość
4002,gniezno_1938,0134.jpg,Pakość,Pakość
4003,gniezno_1938,0134.jpg,Pakość,Pakość
4004,gniezno_1938,0134.jpg,Pakość,Pakość
4005,gniezno_1938,0134.jpg,Pakość,Pakość
4006,gniezno_1938,0134.jpg,Pakość,Pakość
4007,gniezno_1938,0134.jpg,Pakość,Pakość
4008,gniezno_1938,0134.jpg,Pakość,Pakość
4009,gniezno_1938,0134.jpg,Pakość,Pakość
4010,gniezno_1938,0134.jpg,Pakość,Pakość
4011,gniezno_1938,0134.jpg,Pakość,Pakość
4012,gniezno_1938,0134.jpg,Pakość,Pakość
4013,gniezno_1938,0134.jpg,Pakość,Pakość
4014,gniezno_1938,0134.jpg,Pakość,Pakość
4015,gniezno_1938,0134.jpg,Pakość,Pakość
4016,gniezno_1938,0134.jpg,Pakość,Pakość
4017,gniezno_1938,0134.jpg,Pakość,Pakość
4018,gniezno_1938,0134.jpg,Pakość,Pakość
4019,gniezno_1938,0134.jpg,Pakość,Pakość
4020,gniezno_1938,0134.jpg,Pakość,Pakość
4021,gniezno_1938,0134.jpg,Pakość,Pakość
4022,gniezno_1938,0134.jpg,Pakość,Pakość
4023,gniezno_1938,0134.jpg,Pakość,Pakość
4024,gniezno_1938,0134.jpg,Pakość,Pakość
4025,gniezno_1938,0134.jpg,Pakość,Pakość
4026,gniezno_1938,0134.jpg,Pakość,Pakość
4027,gniezno_1938,0135.jpg,STRZELCE,Strzelce
4028,gniezno_1938,0135.jpg,SZCZEPANOWO,Szczepanowo
4029,gniezno_1938,0136.jpg,WENECJA,Wenecja
4030,gniezno_1938,0136.jpg,WÓJCIN,Wójcin
4031,gniezno_1938,0136.jpg,ŻNIN,Żnin
4032,gniezno_1938,0137.jpg,Żnin,Żnin
4033,gniezno_1938,0137.jpg,Żnin,Żnin
4034,gniezno_1938,0159.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4035,gniezno_1938,0159.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4036,gniezno_1938,0159.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4037,gniezno_1938,0159.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4038,gniezno_1938,0159.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4039,gniezno_1938,0159.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4040,gniezno_1938,0159.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4041,gniezno_1938,0160.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4042,gniezno_1938,0160.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4043,gniezno_1938,0160.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4044,gniezno_1938,0160.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4045,gniezno_1938,0160.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4046,gniezno_1938,0160.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4047,gniezno_1938,0160.jpg,Poznań - Parafia Archikatedralna Poznańska,Poznań - Parafia Archikatedralna Poznańska
4048,gniezno_1938,0161.jpg,Poznań - Maria Magdalena,Poznań - Maria Magdalena
4049,gniezno_1938,0161.jpg,Poznań - Maria Magdalena,Poznań - Maria Magdalena
4050,gniezno_1938,0161.jpg,Poznań - Maria Magdalena,Poznań - Maria Magdalena
4051,gniezno_1938,0161.jpg,Poznań - Maria Magdalena,Poznań - Maria Magdalena
4052,gniezno_1938,0162.jpg,Poznań - Maria Magdalena,Poznań - Maria Magdalena
4053,gniezno_1938,0162.jpg,Poznań - Maria Magdalena,Poznań - Maria Magdalena
4054,gniezno_1938,0162.jpg,Poznań - Maria Magdalena,Poznań - Maria Magdalena
4055,gniezno_1938,0162.jpg,Poznań - Maria Magdalena,Poznań - Maria Magdalena
4056,gniezno_1938,0164.jpg,Poznań - Wojciech,Poznań - Wojciech
4057,gniezno_1938,0164.jpg,Poznań - Wojciech,Poznań - Wojciech
4058,gniezno_1938,0164.jpg,Poznań - Wojciech,Poznań - Wojciech
4059,gniezno_1938,0165.jpg,Poznań - Wojciech,Poznań - Wojciech
4060,gniezno_1938,0167.jpg,Poznań - Marcin Bp,Poznań - Marcin Bp
4061,gniezno_1938,0167.jpg,Poznań - Marcin Bp,Poznań - Marcin Bp
4062,gniezno_1938,0167.jpg,Poznań - Marcin Bp,Poznań - Marcin Bp
4063,gniezno_1938,0167.jpg,Poznań - Marcin Bp,Poznań - Marcin Bp
4064,gniezno_1938,0167.jpg,Poznań - Marcin Bp,Poznań - Marcin Bp
4065,gniezno_1938,0167.jpg,Poznań - Marcin Bp,Poznań - Marcin Bp
4066,gniezno_1938,0168.jpg,Poznań - Marcin Bp,Poznań - Marcin Bp
4067,gniezno_1938,0168.jpg,Poznań - Marcin Bp.,Poznań - Marcin Bp.
4068,gniezno_1938,0168.jpg,Poznań - Marcin Bp.,Poznań - Marcin Bp.
4069,gniezno_1938,0168.jpg,Poznań - Marcin Bp,Poznań - Marcin Bp
4070,gniezno_1938,0168.jpg,Poznań - Marcin Bp,Poznań - Marcin Bp
4071,gniezno_1938,0171.jpg,"Poznań - Serce Jezusa, Florian M","Poznań - Serce Jezusa, Florian M"
4072,gniezno_1938,0171.jpg,Poznań - Jan Jerozolimski za Murami,Poznań - Jan Jerozolimski za Murami
4073,gniezno_1938,0171.jpg,Poznań - Jan Jerozolimski za Murami,Poznań - Jan Jerozolimski za Murami
4074,gniezno_1938,0171.jpg,Poznań - Jan Jerozolimski za Murami,Poznań - Jan Jerozolimski za Murami
4075,gniezno_1938,0171.jpg,Poznań - Jan Jerozolimski za Murami,Poznań - Jan Jerozolimski za Murami
4076,gniezno_1938,0171.jpg,Poznań - Jan Jerozolimski za Murami,Poznań - Jan Jerozolimski za Murami
4077,gniezno_1938,0171.jpg,Poznań - Jan Jerozolimski za Murami,Poznań - Jan Jerozolimski za Murami
4078,gniezno_1938,0172.jpg,"Poznań - Serce Jezusa, Florian M","Poznań - Serce Jezusa, Florian M"
4079,gniezno_1938,0172.jpg,"Poznań - Serce Jezusa, Florian M","Poznań - Serce Jezusa, Florian M"
4080,gniezno_1938,0172.jpg,"Poznań - Serce Jezusa, Florian M","Poznań - Serce Jezusa, Florian M"
4081,gniezno_1938,0172.jpg,"Poznań - Serce Jezusa, Florian M","Poznań - Serce Jezusa, Florian M"
4082,gniezno_1938,0174.jpg,Poznań - Boże Ciało,Poznań - Boże Ciało
4083,gniezno_1938,0174.jpg,Poznań - Boże Ciało,Poznań - Boże Ciało
4084,gniezno_1938,0174.jpg,Poznań - Boże Ciało,Poznań - Boże Ciało
4085,gniezno_1938,0175.jpg,Poznań - NMPB,Poznań - NMPB
4086,gniezno_1938,0175.jpg,Poznań - Boże Ciało,Poznań - Boże Ciało
4087,gniezno_1938,0175.jpg,Poznań - Boże Ciało,Poznań - Boże Ciało
4088,gniezno_1938,0176.jpg,Poznań - NMPB,Poznań - NMPB
4089,gniezno_1938,0178.jpg,Poznań - ZmPańskie,Poznań - ZmPańskie
4090,gniezno_1938,0178.jpg,Poznań - Antoni Pad,Poznań - Antoni Pad
4091,gniezno_1938,0178.jpg,Poznań - Roch W,Poznań - Roch W
4092,gniezno_1938,0179.jpg,Poznań - Roch W,Poznań - Roch W
4093,gniezno_1938,0179.jpg,Poznań - Stanisław Kostka,Poznań - Stanisław Kostka
4094,gniezno_1938,0179.jpg,Poznań - Stanisław Kostka,Poznań - Stanisław Kostka
4095,gniezno_1938,0181.jpg,Poznań - ZKrzyża Św.,Poznań - ZKrzyża Św.
4096,gniezno_1938,0181.jpg,Poznań - ZKrzyża Św.,Poznań - ZKrzyża Św.
4097,gniezno_1938,0181.jpg,Poznań - ZKrzyża Św.,Poznań - ZKrzyża Św.
4098,gniezno_1938,0181.jpg,Poznań - ZKrzyża Św.,Poznań - ZKrzyża Św.
4099,gniezno_1938,0183.jpg,Poznań - Michał A,Poznań - Michał A
4100,gniezno_1938,0184.jpg,KRZYZOWNIKI,Krzyżowniki
4101,gniezno_1938,0185.jpg,Poznań - Chrystus Odkupiciel,Poznań - Chrystus Odkupiciel
4102,gniezno_1938,0185.jpg,Junikowo,Junikowo
4103,gniezno_1938,0185.jpg,Borek,Borek
4104,gniezno_1938,0186.jpg,Cerekwica,Cerekwica
4105,gniezno_1938,0186.jpg,Borek,Borek
4106,gniezno_1938,0186.jpg,Cerekwica,Cerekwica
4107,gniezno_1938,0186.jpg,Borek,Borek
4108,gniezno_1938,0187.jpg,CHWALKOWO KOŚCIELNE,Chwałkowo Kościelne
4109,gniezno_1938,0187.jpg,GÓRA,Góra
4110,gniezno_1938,0187.jpg,JARACZEW,Jaraczew
4111,gniezno_1938,0188.jpg,Mchy,Mchy
4112,gniezno_1938,0188.jpg,Panienka,Panienka
4113,gniezno_1938,0188.jpg,Jeżewo,Jeżewo
4114,gniezno_1938,0188.jpg,Nosków,Nosków
4115,gniezno_1938,0189.jpg,POTARZYCA,Potarzyca
4116,gniezno_1938,0189.jpg,ZIMNOWODA,Zimnowoda
4117,gniezno_1938,0189.jpg,RUSKO,Rusko
4118,gniezno_1938,0190.jpg,BRALIN,Bralin
4119,gniezno_1938,0190.jpg,DOMASLÓW,Domasłów
4120,gniezno_1938,0190.jpg,Bralin,Bralin
4121,gniezno_1938,0190.jpg,Bralin,Bralin
4122,gniezno_1938,0190.jpg,Bralin,Bralin
4123,gniezno_1938,0191.jpg,Krzyżowniki,Krzyżowniki
4124,gniezno_1938,0191.jpg,Krzyżowniki,Krzyżowniki
4125,gniezno_1938,0191.jpg,Krzyżowniki,Krzyżowniki
4126,gniezno_1938,0191.jpg,Domasłów,Domasłów
4127,gniezno_1938,0191.jpg,Mąkoszyce-Marcinki,Mąkoszyce-Marcinki
4128,gniezno_1938,0192.jpg,Rychtal,Rychtal
4129,gniezno_1938,0192.jpg,Nowawieś Książęca,Nowawieś Książęca
4130,gniezno_1938,0192.jpg,Rychtal,Rychtal
4131,gniezno_1938,0192.jpg,Rychtal,Rychtal
4132,gniezno_1938,0192.jpg,Mąkoszyce-Marcinki,Mąkoszyce-Marcinki
4133,gniezno_1938,0192.jpg,Nowawieś Książęca,Nowawieś Książęca
4134,gniezno_1938,0193.jpg,TREBACZÓW,Trębaczów
4135,gniezno_1938,0193.jpg,TURKOWY,Turkowy
4136,gniezno_1938,0193.jpg,BUK,Buk
4137,gniezno_1938,0193.jpg,Turkowy,Turkowy
4138,gniezno_1938,0194.jpg,Ceradz Kościelny,Ceradz Kościelny
4139,gniezno_1938,0194.jpg,Buk,Buk
4140,gniezno_1938,0194.jpg,Buk,Buk
4141,gniezno_1938,0194.jpg,Buk,Buk
4142,gniezno_1938,0195.jpg,Lusowo,Lusowo
4143,gniezno_1938,0195.jpg,Konarzewo,Konarzewo
4144,gniezno_1938,0196.jpg,Niepruszewo,Niepruszewo
4145,gniezno_1938,0196.jpg,Sędziny,Sędziny
4146,gniezno_1938,0196.jpg,Skórzewo,Skórzewo
4147,gniezno_1938,0196.jpg,Niepruszewo,Niepruszewo
4148,gniezno_1938,0197.jpg,Czarnków,Czarnków
4149,gniezno_1938,0197.jpg,Tarnowo Podgórne,Tarnowo Podgórne
4150,gniezno_1938,0198.jpg,Drawsko,Drawsko
4151,gniezno_1938,0198.jpg,Czarnków,Czarnków
4152,gniezno_1938,0198.jpg,Czarnków,Czarnków
4153,gniezno_1938,0199.jpg,Kruszewo,Kruszewo
4154,gniezno_1938,0199.jpg,Lubasz,Lubasz
4155,gniezno_1938,0199.jpg,Drawsko,Drawsko
4156,gniezno_1938,0199.jpg,Kruszewo,Kruszewo
4157,gniezno_1938,0200.jpg,Gulcz,Gulcz
4158,gniezno_1938,0200.jpg,Piłka,Piłka
4159,gniezno_1938,0200.jpg,Lubasz,Lubasz
4160,gniezno_1938,0201.jpg,ROSKO,Rosko
4161,gniezno_1938,0201.jpg,UJŚCIE,Ujście
4162,gniezno_1938,0201.jpg,UJŚCIE,Ujście
4163,gniezno_1938,0201.jpg,Piłka,Piłka
4164,gniezno_1938,0201.jpg,Rosko,Rosko
4165,gniezno_1938,0201.jpg,Ujście,Ujście
4166,gniezno_1938,0201.jpg,Ujście,Ujście
4167,gniezno_1938,0201.jpg,Piłka,Piłka
4168,gniezno_1938,0201.jpg,Ujście,Ujście
4169,gniezno_1938,0201.jpg,Ujście,Ujście
4170,gniezno_1938,0201.jpg,Ujście,Ujście
4171,gniezno_1938,0201.jpg,Ujście,Ujście
4172,gniezno_1938,0201.jpg,Ujście,Ujście
4173,gniezno_1938,0201.jpg,Ujście,Ujście
4174,gniezno_1938,0201.jpg,Ujście,Ujście
4175,gniezno_1938,0201.jpg,Ujście,Ujście
4176,gniezno_1938,0201.jpg,Ujście,Ujście
4177,gniezno_1938,0201.jpg,Ujście,Ujście
4178,gniezno_1938,0201.jpg,Ujście,Ujście
4179,gniezno_1938,0202.jpg,WIELEN,Wieleń
4180,gniezno_1938,0202.jpg,CZERWONAWIEŚ,Czerwonawieś
4181,gniezno_1938,0202.jpg,WIELEN,Wieleń
4182,gniezno_1938,0202.jpg,WIELEN,Wieleń
4183,gniezno_1938,0203.jpg,DOMACHOWO,Domachowo
4184,gniezno_1938,0203.jpg,GOSTYŃ,Gostyń
4185,gniezno_1938,0203.jpg,Czerwonawieś,Czerwonawieś
4186,gniezno_1938,0204.jpg,Gostyń,Gostyń
4187,gniezno_1938,0204.jpg,Gostyń,Gostyń
4188,gniezno_1938,0204.jpg,Gostyń,Gostyń
4189,gniezno_1938,0205.jpg,KRZYWIŃ,Krzywiń
4190,gniezno_1938,0205.jpg,KRZYWIŃ,Krzywiń
4191,gniezno_1938,0206.jpg,Siemowo,Siemowo
4192,gniezno_1938,0206.jpg,Stary Gostyń,Stary Gostyń
4193,gniezno_1938,0206.jpg,Lubiń,Lubiń
4194,gniezno_1938,0207.jpg,Wielkie Strzelce,Wielkie Strzelce
4195,gniezno_1938,0207.jpg,Wielkie Strzelce,Wielkie Strzelce
4196,gniezno_1938,0207.jpg,Wielkie Strzelce,Wielkie Strzelce
4197,gniezno_1938,0207.jpg,Wielkie Strzelce,Wielkie Strzelce
4198,gniezno_1938,0207.jpg,Stary Gostyń,Stary Gostyń
4199,gniezno_1938,0208.jpg,DŁUGA GOŚLINA,Długa Goślina
4200,gniezno_1938,0209.jpg,KICIN,Kicin
4201,gniezno_1938,0209.jpg,LECHLIN,Lechlin
4202,gniezno_1938,0209.jpg,MUROWANA GOŚLINA,Murowana Goślina
4203,gniezno_1938,0209.jpg,Lechlin,Lechlin
4204,gniezno_1938,0209.jpg,Długa Goślina,Długa Goślina
4205,gniezno_1938,0209.jpg,Długa Goślina,Długa Goślina
4206,gniezno_1938,0210.jpg,Owińska,Owińska
4207,gniezno_1938,0210.jpg,Owińska,Owińska
4208,gniezno_1938,0210.jpg,Owińska,Owińska
4209,gniezno_1938,0211.jpg,SKOKI,Skoki
4210,gniezno_1938,0211.jpg,WIERZENICA,Wierzenica
4211,gniezno_1938,0211.jpg,WIERZENICA,Wierzenica
4212,gniezno_1938,0211.jpg,SKOKI,Skoki
4213,gniezno_1938,0212.jpg,BUKOWIEC,Bukowiec
4214,gniezno_1938,0212.jpg,DAKOWY MOKRE,Dakowy Mokre
4215,gniezno_1938,0212.jpg,GNIN,Gnin
4216,gniezno_1938,0212.jpg,Bukowiec,Bukowiec
4217,gniezno_1938,0213.jpg,Granowo,Granowo
4218,gniezno_1938,0213.jpg,Grodzisk,Grodzisk
4219,gniezno_1938,0213.jpg,Gnin,Gnin
4220,gniezno_1938,0214.jpg,Kamieniec,Kamieniec
4221,gniezno_1938,0214.jpg,Grodzisk,Grodzisk
4222,gniezno_1938,0214.jpg,Grodzisk,Grodzisk
4223,gniezno_1938,0214.jpg,Grodzisk,Grodzisk
4224,gniezno_1938,0215.jpg,KONOJAD,Konojad
4225,gniezno_1938,0215.jpg,ŁĘKI WIELKIE,Łęki Wielkie
4226,gniezno_1938,0215.jpg,MICHORZEWO,Michorzewo
4227,gniezno_1938,0216.jpg,Parzęczewo,Parzęczewo
4228,gniezno_1938,0216.jpg,Opalenica,Opalenica
4229,gniezno_1938,0216.jpg,Opalenica,Opalenica
4230,gniezno_1938,0217.jpg,PROCHY,Prochy
4231,gniezno_1938,0217.jpg,PTASZKOWO,Ptaszkowo
4232,gniezno_1938,0217.jpg,RAKONIEWICE,Rakoniewice
4233,gniezno_1938,0217.jpg,Ptaszkowo,Ptaszkowo
4234,gniezno_1938,0218.jpg,RUCHOCICE,Ruchocice
4235,gniezno_1938,0218.jpg,WIELICHOWO,Wielichowo
4236,gniezno_1938,0218.jpg,Rakoniewice,Rakoniewice
4237,gniezno_1938,0219.jpg,Zielęcin,Zielęcin
4238,gniezno_1938,0219.jpg,Dubin,Dubin
4239,gniezno_1938,0219.jpg,Wielichowo,Wielichowo
4240,gniezno_1938,0219.jpg,Wielichowo,Wielichowo
4241,gniezno_1938,0220.jpg,GOLEJEWKO,Golejewko
4242,gniezno_1938,0220.jpg,JUTROSIN,Jutrosin
4243,gniezno_1938,0220.jpg,Dubin,Dubin
4244,gniezno_1938,0220.jpg,Golejewko,Golejewko
4245,gniezno_1938,0221.jpg,Kołaczkowice,Kołaczkowice
4246,gniezno_1938,0221.jpg,Konary,Konary
4247,gniezno_1938,0221.jpg,Jutrosin,Jutrosin
4248,gniezno_1938,0221.jpg,Jutrosin,Jutrosin
4249,gniezno_1938,0221.jpg,Jutrosin,Jutrosin
4250,gniezno_1938,0221.jpg,Kołaczkowice,Kołaczkowice
4251,gniezno_1938,0222.jpg,MIEJSKA GÓRKA,Miejska Górka
4252,gniezno_1938,0222.jpg,Miejska Górka,Miejska Górka
4253,gniezno_1938,0223.jpg,NIEPART,Niepart
4254,gniezno_1938,0223.jpg,PAKOSŁAW,Pakosław
4255,gniezno_1938,0223.jpg,PĘPOWO,Pępowo
4256,gniezno_1938,0224.jpg,SKORASZEWICE,Skoraszewice
4257,gniezno_1938,0224.jpg,SŁUPIA KAPITULNA,Słupia Kapitulna
4258,gniezno_1938,0224.jpg,SMOLICE,Smolice
4259,gniezno_1938,0225.jpg,SOBIALKOWO,Sobiałkowo
4260,gniezno_1938,0225.jpg,ZIELONAWIES,Zielonawieś
4261,gniezno_1938,0225.jpg,SZKARADOWO,Szkaradowo
4262,gniezno_1938,0226.jpg,Donaborów,Donaborów
4263,gniezno_1938,0226.jpg,Baranów,Baranów
4264,gniezno_1938,0227.jpg,Grębanin,Grębanin
4265,gniezno_1938,0227.jpg,Kępno,Kępno
4266,gniezno_1938,0227.jpg,Kępno,Kępno
4267,gniezno_1938,0227.jpg,Kępno,Kępno
4268,gniezno_1938,0228.jpg,MYJOMICE,Myjomice
4269,gniezno_1938,0228.jpg,OLSZOWA,Olszowa
4270,gniezno_1938,0228.jpg,OPATÓW,Opatów
4271,gniezno_1938,0228.jpg,MYJOMICE,Myjomice
4272,gniezno_1938,0228.jpg,OLSZOWA,Olszowa
4273,gniezno_1938,0229.jpg,Siemianice,Siemianice
4274,gniezno_1938,0229.jpg,Podzamcze,Podzamcze
4275,gniezno_1938,0229.jpg,Podzamcze,Podzamcze
4276,gniezno_1938,0229.jpg,Podzamcze,Podzamcze
4277,gniezno_1938,0230.jpg,Trzcinica,Trzcinica
4278,gniezno_1938,0230.jpg,Siemianice,Siemianice
4279,gniezno_1938,0230.jpg,Słupia,Słupia
4280,gniezno_1938,0231.jpg,Czerlejno,Czerlejno
4281,gniezno_1938,0231.jpg,Wyszanów,Wyszanów
4282,gniezno_1938,0231.jpg,Trzcinica,Trzcinica
4283,gniezno_1938,0231.jpg,Trzcinica,Trzcinica
4284,gniezno_1938,0232.jpg,GIECZ,Giecz
4285,gniezno_1938,0232.jpg,GRODZISZCZKO,Grodziszczko
4286,gniezno_1938,0233.jpg,Iwno,Iwno
4287,gniezno_1938,0233.jpg,Kleszczewo,Kleszczewo
4288,gniezno_1938,0233.jpg,Kostrzyn,Kostrzyn
4289,gniezno_1938,0233.jpg,Gułtowy,Gułtowy
4290,gniezno_1938,0234.jpg,NEKLA,Nekla
4291,gniezno_1938,0234.jpg,OPATÓWKO,Opatówko
4292,gniezno_1938,0234.jpg,Kostrzyn,Kostrzyn
4293,gniezno_1938,0236.jpg,TARGOWA GÓRKA,Targowa Górka
4294,gniezno_1938,0236.jpg,UZARZEWO,Uzarzewo
4295,gniezno_1938,0236.jpg,TARGOWA GÓRKA,Targowa Górka
4296,gniezno_1938,0236.jpg,Swarzędz,Swarzędz
4297,gniezno_1938,0237.jpg,Choryń,Choryń
4298,gniezno_1938,0237.jpg,Bonikowo,Bonikowo
4299,gniezno_1938,0237.jpg,Czempiń,Czempiń
4300,gniezno_1938,0238.jpg,Gołębin Stary,Gołębin Stary
4301,gniezno_1938,0238.jpg,Głuchowo,Głuchowo
4302,gniezno_1938,0238.jpg,Głuchowo,Głuchowo
4303,gniezno_1938,0238.jpg,Głuchowo,Głuchowo
4304,gniezno_1938,0238.jpg,Czempiń,Czempiń
4305,gniezno_1938,0239.jpg,KOŚCIAN,Kościan
4306,gniezno_1938,0240.jpg,Oborzyska,Oborzyska
4307,gniezno_1938,0240.jpg,Kościan,Kościan
4308,gniezno_1938,0240.jpg,Kościan,Kościan
4309,gniezno_1938,0240.jpg,Kościan,Kościan
4310,gniezno_1938,0240.jpg,Kościan,Kościan
4311,gniezno_1938,0240.jpg,Kościan,Kościan
4312,gniezno_1938,0240.jpg,Kościan,Kościan
4313,gniezno_1938,0241.jpg,Rąbiń,Rąbiń
4314,gniezno_1938,0241.jpg,Wonieść,Wonieść
4315,gniezno_1938,0241.jpg,Wyskoć,Wyskoć
4316,gniezno_1938,0241.jpg,Wonieść,Wonieść
4317,gniezno_1938,0241.jpg,Rąbiń,Rąbiń
4318,gniezno_1938,0241.jpg,Wonieść,Wonieść
4319,gniezno_1938,0242.jpg,BENICE,Benice
4320,gniezno_1938,0242.jpg,Wyskoć,Wyskoć
4321,gniezno_1938,0243.jpg,BORZĘCICZKI,Borzęciczki
4322,gniezno_1938,0243.jpg,DOBRZYCA,Dobrzyca
4323,gniezno_1938,0244.jpg,Koźmin,Koźmin
4324,gniezno_1938,0245.jpg,MOKRONOS,Mokronos
4325,gniezno_1938,0245.jpg,NOWAWIEŚ,Nowawieś
4326,gniezno_1938,0245.jpg,POGORZELA,Pogorzela
4327,gniezno_1938,0245.jpg,Mokronos,Mokronos
4328,gniezno_1938,0246.jpg,Starygród,Starygród
4329,gniezno_1938,0246.jpg,Rozdrażew,Rozdrażew
4330,gniezno_1938,0247.jpg,WAŁKÓW,Wałków
4331,gniezno_1938,0247.jpg,WIELOWIES,Wielowieś
4332,gniezno_1938,0247.jpg,Starygród,Starygród
4333,gniezno_1938,0248.jpg,CHWALKOWO,Chwałkowo
4334,gniezno_1938,0248.jpg,GOLASZYN,Gołaszyn
4335,gniezno_1938,0248.jpg,GOLASZYN,Gołaszyn
4336,gniezno_1938,0249.jpg,KACZKOWO,Kaczkowo
4337,gniezno_1938,0249.jpg,KROBIA,Krobia
4338,gniezno_1938,0249.jpg,Gołaszyn,Gołaszyn
4339,gniezno_1938,0249.jpg,Kaczkowo,Kaczkowo
4340,gniezno_1938,0250.jpg,Łaszczyn,Łaszczyn
4341,gniezno_1938,0250.jpg,Krobia,Krobia
4342,gniezno_1938,0250.jpg,Krobia,Krobia
4343,gniezno_1938,0250.jpg,Krobia,Krobia
4344,gniezno_1938,0250.jpg,Krobia,Krobia
4345,gniezno_1938,0250.jpg,Krobia,Krobia
4346,gniezno_1938,0250.jpg,Oporów,Oporów
4347,gniezno_1938,0251.jpg,Oporów,Oporów
4348,gniezno_1938,0251.jpg,Pawłowice,Pawłowice
4349,gniezno_1938,0251.jpg,Poniec,Poniec
4350,gniezno_1938,0252.jpg,RAWICZ,Rawicz
4351,gniezno_1938,0252.jpg,Poniec,Poniec
4352,gniezno_1938,0252.jpg,Rawicz,Rawicz
4353,gniezno_1938,0252.jpg,Poniec,Poniec
4354,gniezno_1938,0252.jpg,Rawicz,Rawicz
4355,gniezno_1938,0252.jpg,Poniec,Poniec
4356,gniezno_1938,0252.jpg,Rawicz,Rawicz
4357,gniezno_1938,0253.jpg,RYDZYNA,Rydzyna
4358,gniezno_1938,0253.jpg,RYDZYNA,Rydzyna
4359,gniezno_1938,0253.jpg,RYDZYNA,Rydzyna
4360,gniezno_1938,0253.jpg,RYDZYNA,Rydzyna
4361,gniezno_1938,0254.jpg,SARNOWA,Sarnowa
4362,gniezno_1938,0254.jpg,Żytowiecko,Żytowiecko
4363,gniezno_1938,0254.jpg,Zakrzewo,Zakrzewo
4364,gniezno_1938,0255.jpg,BASZKÓW,Baszków
4365,gniezno_1938,0255.jpg,BIADKI,Biadki
4366,gniezno_1938,0256.jpg,CHWALISZEW,Chwaliszew
4367,gniezno_1938,0256.jpg,KOBIERNO,Kobierno
4368,gniezno_1938,0257.jpg,Kobylin - Narodzenia Pańskiego,Kobylin - Narodzenia Pańskiego
4369,gniezno_1938,0257.jpg,Krotoszyn - Jan Ch,Krotoszyn - Jan Ch
4370,gniezno_1938,0257.jpg,Kobylin - Narodzenia Pańskiego,Kobylin - Narodzenia Pańskiego
4371,gniezno_1938,0258.jpg,Krotoszyn - Piotr i Paweł AAp,Krotoszyn - Piotr i Paweł AAp
4372,gniezno_1938,0258.jpg,Krotoszyn - Jan Ch,Krotoszyn - Jan Ch
4373,gniezno_1938,0258.jpg,Krotoszyn - Jan Ch,Krotoszyn - Jan Ch
4374,gniezno_1938,0258.jpg,Krotoszyn - Jan Ch,Krotoszyn - Jan Ch
4375,gniezno_1938,0259.jpg,SULMIERZYCE,Sulmierzyce
4376,gniezno_1938,0259.jpg,WYGANÓW,Wyganów
4377,gniezno_1938,0259.jpg,Krotoszyn - Piotr i Paweł AAp,Krotoszyn - Piotr i Paweł AAp
