id,schematism,filename,latin,polish
6457,krakow_1938,0105.jpg,T. E.: S. Hyacinthus C.,Jacek W
6459,krakow_1938,0106.jpg,T. E.: SS. Trinitas.,Św. Trójca
6460,krakow_1938,0106.jpg,T. E.: S. Anna.,Anna
6461,krakow_1938,0106.jpg,T. E.: S. Anna.,Anna
6462,krakow_1938,0107.jpg,T. E.: Trans-figuratio D. N. J. Chr.,PPańskie
6463,krakow_1938,0107.jpg,S. Stephanus Hung. Rex.,Stefan Kr
6464,krakow_1938,0107.jpg,Capella B. V. M. de Lourdes,NMP z Lourdes
6466,krakow_1938,0108.jpg,T. E.: S. Lucas Evangelista.,Łukasz Ew
6467,krakow_1938,0108.jpg,T. E.: S. Maria Magdalena.,Maria Magdalena
6468,krakow_1938,0108.jpg,T. E.: S. Joannes Baptista.,Jan Ch
6472,krakow_1938,0108.jpg,S. Joseph,Józef
6473,krakow_1938,0109.jpg,T. E: $ Jacobus Ap.,Jakub W Ap
6474,krakow_1938,0109.jpg,T. E.: S. Martinus E. C.,Marcin Bp
6477,krakow_1938,0111.jpg,T. E.: S. Mathias A.,Mateusz Ap
6478,krakow_1938,0111.jpg,T. E.: S. Urbanus P. 'M.,Urban M
6479,krakow_1938,0111.jpg,T. E.: S. Adalbertus E. M.,Wojciech Bp
6480,krakow_1938,0112.jpg,S. Laurentius M.,Wawrzyniec M
6481,krakow_1938,0112.jpg,T. E.: S. Martinus E. C.,Marcin Bp
6482,krakow_1938,0112.jpg,T. E.: S. Bartholomaeus Ap.,Bartłomiej Ap
6485,krakow_1938,0113.jpg,T. E.: SS. Margaritha et Catharina VV. MM.,"Małgorzata, Katarzyna PPMM"
6488,krakow_1938,0113.jpg,s. t. Joannis Cantii,Jan Kanty
6491,krakow_1938,0114.jpg,S. Maria Magdalena.,Maria Magdalena
6492,krakow_1938,0114.jpg,S. Andreas A.,Andrzej Ap
6493,krakow_1938,0114.jpg,T. E.: Assumptio B. V. M.,WnNMP
6494,krakow_1938,0115.jpg,S. Nicolaus E. C.,Mikołaj Bp
6496,krakow_1938,0115.jpg,B. M. V. Aux. Christ.,NMPWW
6499,krakow_1938,0115.jpg,Matris Dei Dolorosae,NMP Bolesna
6500,krakow_1938,0118.jpg,T. E.: S. Stanislaus E. M.,Stanisław Bp
6501,krakow_1938,0118.jpg,T. E.: Nativitas B. M. V.,NarNMP
6502,krakow_1938,0118.jpg,T. E.: S. Sebastianus M.,Sebastian M
6507,krakow_1938,0119.jpg,OO. Sancti.,Wojciech Bp
6508,krakow_1938,0119.jpg,"S. Martinus, Ep. Conf.",Jan N
6509,krakow_1938,0119.jpg,SS. Trinitatis,Św. Trójca
6510,krakow_1938,0119.jpg,S. Joannis Nepom.,Jan Ch
6511,krakow_1938,0119.jpg,S. Adalberti,Wszyscy Św
6512,krakow_1938,0119.jpg,B. V. Mariae de Lourdes,NMP z Lourdes
6513,krakow_1938,0119.jpg,S. Antonii Pat.,Marcin Bp
6515,krakow_1938,0119.jpg,Sctae Annae,Anna
6516,krakow_1938,0119.jpg,B. V. Mariae Angelorum,NMPA
6517,krakow_1938,0119.jpg,S. Valentini Ep.,Antoni Pad
6518,krakow_1938,0119.jpg,S. Quirinus E. et M.,Kwiryn BpM
6519,krakow_1938,0120.jpg,T. E.: S. Nicolaus E. C.,Mikołaj Bp
6520,krakow_1938,0120.jpg,T. E.: SS. Petrus et Paulus Ap.,"Florian M, Antoni Pad"
6521,krakow_1938,0120.jpg,S. Michaëlis Archangeli,Michał A
6522,krakow_1938,0120.jpg,SS. Cordis Jesu,Piotr i Paweł AAp
6523,krakow_1938,0120.jpg,T. E.: S. Bartholomaeus Ap.,Bartłomiej Ap
6524,krakow_1938,0120.jpg,"S. Floriani M., et S. Antonii de Padua",NSJ
6526,krakow_1938,0123.jpg,T. E.: S. Margaritha V. M.,Małgorzata  PM
6527,krakow_1938,0123.jpg,T. E.: Nativitas B. M. V.,NarNMP
6529,krakow_1938,0123.jpg,In l. p. adest capella S. Valentini c. priv. Missae.,Walenty M
6531,krakow_1938,0124.jpg,S. Joannes B.,Jan Ch
6532,krakow_1938,0124.jpg,SS. Petrus et Paulus Apost.,Piotr i Paweł AAp
6533,krakow_1938,0124.jpg,S. Crucis,Św. Krzyż
6534,krakow_1938,0125.jpg,S. Martinus E. C.,Marcin Bp
6535,krakow_1938,0125.jpg,T. E.: S. Bartholomaeus A.,Bartłomiej Ap
6541,krakow_1938,0126.jpg,T. E: Transfig. D. N. J. Chr.,PPańskie
6542,krakow_1938,0126.jpg,T. E: S. Catharina V. M. et SS. Trinitas.,"Katarzyna PM, Św. Trójca"
6543,krakow_1938,0126.jpg,S. Nominis B. V. M.,Imię NMP
6544,krakow_1938,0127.jpg,SS. Simon et Juda Ap.,Szymon i Juda Tadeusz AAp
6545,krakow_1938,0127.jpg,S. Laurentius M.,Wawrzyniec M
6546,krakow_1938,0127.jpg,SS. Petrus et Paulus Ap.,Piotr i Paweł AAp
6547,krakow_1938,0127.jpg,Praesentationis B. V. M.,OfNMP
6549,krakow_1938,0128.jpg,Michał A,Michał A
6553,krakow_1938,0128.jpg,Florian M,Florian M
6554,krakow_1938,0128.jpg,T. E.: As- sumptio B. V..M.,WnNMP
6555,krakow_1938,0129.jpg,T. E: S. Joseph. Sp. B. V. M. Administrator,Józef OblNMP
6556,krakow_1938,0129.jpg,T. E.: B. Virgo Maria SSmi Rosarii.,NMPR
6557,krakow_1938,0129.jpg,T. E.: S. Joseph Sponsus B. M. V. et S. Maria Magdalena.,"Józef OblNMP, Maria Magdalena"
6558,krakow_1938,0129.jpg,T. E. S. Joseph. Sp. B. V. M. Administrator,JChrUkrzyżowany
6560,krakow_1938,0130.jpg,T. E.: SS. Trinitas..,Św. Trójca
6561,krakow_1938,0130.jpg,T. E.: В. V. M. de Consolatione.,NMP Pocieszenia
6564,krakow_1938,0131.jpg,T. E.: S. Carolus Borromaeus.,Karol Boromeusz
6565,krakow_1938,0131.jpg,T. E.: SS. Petrus et Paulus Ap.,Piotr i Paweł AAp
6566,krakow_1938,0131.jpg,T. E.: B. V. M. de Perpetuo Suecursu.,NMP Nieustającej Pomocy
6568,krakow_1938,0132.jpg,T. E.: S. Joannes Bapt.,Jan Ch
6569,krakow_1938,0132.jpg,T. E.: S. Adalbertus E. M.,Wojciech Bp
6574,krakow_1938,0133.jpg,T. E.: S. Joannes Cantius C.,Jan Kanty
6577,krakow_1938,0134.jpg,T. E.: S. Joannes Cantius C.,Jan Kanty
6578,krakow_1938,0134.jpg,T. E.: P. Anna.,Anna
6579,krakow_1938,0134.jpg,T. E: S. Joan. Bapt.,Jan Ch
6581,krakow_1938,0135.jpg,S. Anna.,Anna
6583,krakow_1938,0136.jpg,T. E.: S. Mathias Ap.,Maciej Ap
6584,krakow_1938,0136.jpg,T. E.: S. Erasmus E. M.,Erazm M
6586,krakow_1938,0137.jpg,T. E.: S. Michaaćl Archang.,Michał A
6587,krakow_1938,0137.jpg,T. E: Nativitas S. Joannis Bapt.,NarJana Ch
6588,krakow_1938,0137.jpg,T. E.: S. Margarithae,Małgorzata  PM
6589,krakow_1938,0138.jpg,T. E.: Nativitas B. V. M.,NarNMP
6590,krakow_1938,0138.jpg,T. E.: S. Laurentius M.,Wawrzyniec M
6591,krakow_1938,0138.jpg,T. E.: S. Catharinae V. M.,Katarzyna PM
6592,krakow_1938,0139.jpg,T. E.: SS. Simon et Juda A.,Szymon i Juda Tadeusz AAp
6593,krakow_1938,0139.jpg,T. E.: Transfiguratio D. N. J. Chr.,PPańskie
6594,krakow_1938,0139.jpg,T. E: S. Jacobus Ap.,Jakub W Ap
6595,krakow_1938,0140.jpg,Praesentatio B. V. M. WARE,Józef
6597,krakow_1938,0140.jpg,S. Jacobi Mai. Apost.,Jakub W Ap
6598,krakow_1938,0140.jpg,S. Stanislai E. M.,Stanisław Bp
6600,krakow_1938,0140.jpg,S. Crucis,Św. Krzyż
6602,krakow_1938,0141.jpg,OO. Sancti.,Wszyscy Św
6603,krakow_1938,0141.jpg,T. E.: S. Nicolaus E. C.,Mikołaj Bp
6604,krakow_1938,0141.jpg,Assumptio B. V. M.,WnNMP
6606,krakow_1938,0142.jpg,T. E.: Nativitas B. V. M.,NarNMP
6607,krakow_1938,0142.jpg,T. E.: S. Alexius C.,Aleksy W
6608,krakow_1938,0143.jpg,S. Nicolaus E. C. et S. Maria Magdalena.,"Mikołaj Bp, Maria Magdalena"
6609,krakow_1938,0143.jpg,S. Martinus E. C.,Marcin Bp
6611,krakow_1938,0144.jpg,T. E.: B. V. M. Claromontana.,NMPCz
6612,krakow_1938,0144.jpg,T. E: Assumptio B. V. M.,WnNMP
6613,krakow_1938,0144.jpg,T. E.:S. Maria Magdalena.,Maria Magdalena
6614,krakow_1938,0144.jpg,T. E.: B. V. M. Claromontana.,NMP
6615,krakow_1938,0145.jpg,T. E.: S. Spiritus.,Św. Duch
6616,krakow_1938,0145.jpg,T. E.: S. Michael Archang.,Michał A
6617,krakow_1938,0146.jpg,S. Clemens P. M.,Klemens Pp
6618,krakow_1938,0146.jpg,B. Cunegundis V.,Kunegunda Wd
6619,krakow_1938,0146.jpg,S. Stanislaus E. M.,Stanisław Bp
6621,krakow_1938,0146.jpg,Stigmatum S. Francisci,Stygmaty Franciszka z A
6624,krakow_1938,0146.jpg,S. Antonii,Antoni
6625,krakow_1938,0146.jpg,S. Sebastiani M.,Sebastian M
6627,krakow_1938,0147.jpg,T. E: Transfigur. D. N. J. Chr.,PPańskie
6631,krakow_1938,0148.jpg,T. E.: OO. Sancti.,Wszyscy Św
6632,krakow_1938,0148.jpg,T. E.: SS. Cor. Jesu.,NSJ
6633,krakow_1938,0149.jpg,S. Martinus E. C.,Marcin Bp
6634,krakow_1938,0149.jpg,V. M. de Monte Carmelo,NMP z Góry Karmel
6635,krakow_1938,0150.jpg,T. E.: S. Jacobus A.,Jakub Mn Ap
6636,krakow_1938,0150.jpg,T. E: Nalivitas S. Joannis B.,NarJana Ch
6637,krakow_1938,0150.jpg,T. E.: S. Andreas Ap.,Andrzej Ap
6638,krakow_1938,0150.jpg,T E.: Visitatio B. V. M.,ZwNMP
6639,krakow_1938,0151.jpg,Exaltatio S. Crucis.,PKrzyża Św
6640,krakow_1938,0151.jpg,T. E.: S. Catharina V. M.,Katarzyna PM
6643,krakow_1938,0151.jpg,Exaltatio S. Crucis.,ZKrzyża Św
6644,krakow_1938,0152.jpg,"T. E.: S. Joannes B., S. Andreas A. et S. Margaritha V. M.",NawNMP
6645,krakow_1938,0152.jpg,"T. E.: S. Joannes B., S. Andreas A. et S. Margaritha V. M.","Jan Ch, Andrzej Ap, Małgorzata PM"
6646,krakow_1938,0152.jpg,T. E.: SS. Adalbertus et Georgius MM.,"Wojciech Bp, Jerzy M"
6648,krakow_1938,0153.jpg,T. E.: S. Catharina V. M.,Katarzyna PM
6649,krakow_1938,0153.jpg,T. E.: SS. Cor. Jesu.,NSJ
6651,krakow_1938,0154.jpg,T. E.: S. Andreas A.,Andrzej Ap
6652,krakow_1938,0154.jpg,T. E.: S. Adalbertus E. M.,Wojciech Bp
6657,krakow_1938,0155.jpg,T. E: S. Bartholomaeus A.,Bartłomiej Ap
6658,krakow_1938,0155.jpg,T. E.: SS. Simon et Juda Ap.,Szymon i Juda Tadeusz AAp
6664,krakow_1938,0156.jpg,T. E.: S. Martinus E. C.,Marcin Bp
6665,krakow_1938,0156.jpg,T. E.: Assumptio B. V. M,WnNMP
6669,krakow_1938,0156.jpg,NMP,NMP
6671,krakow_1938,0157.jpg,T. E.: S. Laurentius M. et S. Casimirus C.,"Wawrzyniec M, Kazimierz Królewicz"
6676,krakow_1938,0157.jpg,S. Annae,Anna
6677,krakow_1938,0158.jpg,T. E: S. Nicolaus E. C.,Mikołaj Bp
6678,krakow_1938,0158.jpg,T. E.: Nativitas B. V. M.,NarNMP
6680,krakow_1938,0159.jpg,E. S. Crucis m.,Marcin Bp
6681,krakow_1938,0159.jpg,In coem. E. m. sub. tit. Transfigurationis Dni.,Św. Krzyż
6682,krakow_1938,0159.jpg,"T. E.: Commemoratio B. V. M., d. M. Carmelo.",Commemoratio NMP z Góry Karmel
6685,krakow_1938,0159.jpg,PPańskie,PPańskie
6687,krakow_1938,0160.jpg,T. E.: OO. Sancti.,Wszyscy Św
6688,krakow_1938,0160.jpg,T. E.: Solemnitas S. Joseph Sp. B. V. M.,Józef OblNMP
6690,krakow_1938,0160.jpg,T. E. S. Michaél. Arch.,Michał A
6692,krakow_1938,0161.jpg,T. E.: Visitatio B. M. V.,NawNMP
6693,krakow_1938,0161.jpg,T. E.: B. V. M. Reg.,NMP Królowa Polski
6694,krakow_1939,0032.jpg,SUB TITULO S. VENCESLAI DUCIS ET MARTYRIS.,Wacław Kr
6695,krakow_1939,0034.jpg,S. Florianus Martyr.,Florian M
6698,krakow_1939,0036.jpg,S. Stephani Protomartyris.,Szczepan M
6704,krakow_1939,0038.jpg,T. E.: Transfiguratio D. N. J. Chr.,PPańskie
6707,krakow_1939,0038.jpg,S. Josephi,Józef
6708,krakow_1939,0038.jpg,B. Bronislavae,Bronisława
6709,krakow_1939,0038.jpg,S. Margarithae V. M.,Małgorzata PM
6710,krakow_1939,0038.jpg,SS. Augustini et Joan-nis Baptistae,"Augustyn Bp, Jan Ch"
6719,krakow_1939,0040.jpg,B. V. Maria de Lourdes,NMP z Lourdes
6720,krakow_1939,0040.jpg,SS. Corporis Christi,Boże Ciało
6724,krakow_1939,0041.jpg,S. Stanislai Kostka,Stanisław Kostka
6725,krakow_1939,0041.jpg,T. E. S. Casimirus.,Kazimierz Królewicz
6734,krakow_1939,0049.jpg,S. Adalbertus E. M.,Wojciech Bp
6735,krakow_1939,0049.jpg,Visitatio B. V. Mariae.,NawNMP
6736,krakow_1939,0049.jpg,S. Joannes Baptista.,Jan Ch
6738,krakow_1939,0050.jpg,SS. Simon et Juda Ap.,Szymon i Juda Tadeusz AAp
6739,krakow_1939,0050.jpg,Nativitas B. V. Mariae.,NarNMP
6740,krakow_1939,0050.jpg,S. Urbani P. M.,Urban M
6742,krakow_1939,0051.jpg,T. E.: Martinus E. C.,Marcin Bp
6743,krakow_1939,0051.jpg,T. E.: Exaltatio S. Crucis.,PKrzyża Św
6744,krakow_1939,0051.jpg,T. E.: S. Jacobus M. Ap.,Jakub W Ap
6745,krakow_1939,0052.jpg,T. E: SS. Trinilas.,Św. Trójca
6746,krakow_1939,0052.jpg,T. E.: Transfiguratio О: N.-J.,PPańskie
6747,krakow_1939,0052.jpg,T. E.: S. Urbanus P. et M.,Urban M
6750,krakow_1939,0053.jpg,SS. Cor. B. V. Mariae.,Najśw. Serce NMP
6751,krakow_1939,0053.jpg,S. Barbara V. M.,Barbara PM
6752,krakow_1939,0053.jpg,B. V. M. de Consolatione,NMP Pocieszenia
6753,krakow_1939,0054.jpg,T. E.: S. Michaél Archangelus.,Michał A
6754,krakow_1939,0054.jpg,T. E.: S. Nicolaus Ep.,Mikołaj Bp
6758,krakow_1939,0055.jpg,Tit. E.: SS. Ap. Petrus et Paulus.,Piotr i Paweł AAp
6759,krakow_1939,0055.jpg,T. E.: S. Aegidius Abbas.,Idzi O
6761,krakow_1939,0056.jpg,S. Johannes Bapt.,Jan Ch
6762,krakow_1939,0056.jpg,T. E.: S. Adalbertus E. M.,Wojciech Bp
6763,krakow_1939,0056.jpg,T. E.: OO. Sancti.,Wszyscy Św
6764,krakow_1939,0057.jpg,T. E.: Nativilas B. V. M.,NarNMP
6770,krakow_1939,0058.jpg,T. E.: S. Franciscus Assisiensis.,Franciszek z A
6771,krakow_1939,0058.jpg,T. E.: SS. Trinitas.,Św. Trójca
6774,krakow_1939,0059.jpg,T. E.: S. Martinus E. C.,Marcin Bp
6775,krakow_1939,0059.jpg,T. E.: S. Nicolaus E. C.,Mikołaj Bp
6776,krakow_1939,0059.jpg,S. Stanislai E. M.,Stanisław Bp
6777,krakow_1939,0059.jpg,Exaltationis S. Crucis.,PKrzyża Św
6781,krakow_1939,0060.jpg,T. E.: Bartholomaeus Ap.,Bartłomiej Ap
6785,krakow_1939,0060.jpg,"P. T. Hieronymus Princeps Radziwiłł, P. T. Cristina Comit. Potocka et Eremus PP. Camaldulensium in Bielany.",Józef OblNMP
6787,krakow_1939,0061.jpg,T. E.: Visitatio B. V. Mariae.,NawNMP
6790,krakow_1939,0062.jpg,T. E.: Nativitas B. V. Mariae.,NarNMP
6792,krakow_1939,0062.jpg,T. E.: S. Casimir C.,Kazimierz Królewicz
6795,krakow_1939,0062.jpg,T. E.: S. Stigmat. S. Francisci Seraph.,Stygmaty Franciszka z A
6796,krakow_1939,0063.jpg,T. E.: S. Jacobus Maior A.,Jakub W Ap
6797,krakow_1939,0063.jpg,T. E.: S. Catharina V. M.,Katarzyna PM
6800,krakow_1939,0063.jpg,SS. Trinitatis,NSJ
6802,krakow_1939,0064.jpg,S. Maria Magdalena et S. Andreas Ap.,"Maria Magdalena, Andrzej Ap"
6803,krakow_1939,0064.jpg,SS. Trinitas.,Św. Trójca
6804,krakow_1939,0064.jpg,Patrocinium B. V. M.,OpNMP
6805,krakow_1939,0065.jpg,T. E: SS. Simon et Juda Ap.,Szymon i Juda Tadeusz AAp
6806,krakow_1939,0065.jpg,B. V. M. ad Nives,NMPŚ
6810,krakow_1939,0066.jpg,T. E.: Transfigur. D. N. J.,PPańskie
6815,krakow_1939,0066.jpg,S. Joannis Baptistae,Jan Ch
6816,krakow_1939,0066.jpg,Visitat. B. V. M.,NawNMP
6820,krakow_1939,0067.jpg,T. E.: SS. Philip. et Jacobus Ap.,"Filip, Jakub Mn AAp"
6821,krakow_1939,0067.jpg,T. E.: S: Maria Magdalena.,Maria Magdalena
6822,krakow_1939,0067.jpg,S. Crucis,Św. Krzyż
6824,krakow_1939,0068.jpg,"T. E.: S. Nicolaus, E. C.",Mikołaj Bp
6826,krakow_1939,0068.jpg,S. Theresiae ab Infante Jesu,Teresa od Dzieciątka Jezus
6838,krakow_1939,0069.jpg,T. E.: S. Clemens P. M.,Klemens Pp
6839,krakow_1939,0069.jpg,T. E.: Immaculata Conceptio B. V. M.,NPNMP
6846,krakow_1939,0070.jpg,T. E.: S. Sebastianus M.,Sebastian M
6847,krakow_1939,0070.jpg,T. E.: S. Adalbertus E. M.,Wojciech Bp
6848,krakow_1939,0071.jpg,T. E.: Assumptio B. V. Mariae.,WnNMP
6849,krakow_1939,0071.jpg,T. E.: S. Nicolaus E. C.,Mikołaj Bp
6850,krakow_1939,0071.jpg,T. E.: OO. Sancti.,Wszyscy Św
6852,krakow_1939,0072.jpg,T. E: Immac. Conceptio B. V. M.,NPNMP
6853,krakow_1939,0072.jpg,T. E.: Exaltatio S. Crucis.,PKrzyża Św
6854,krakow_1939,0072.jpg,T. E.: Exaltatio S. Crucis.,PKrzyża Św
6855,krakow_1939,0073.jpg,S. Venceslai M.,Wacław Kr
6856,krakow_1939,0073.jpg,S. Bartholomaeus Ap.,Bartłomiej Ap
6857,krakow_1939,0073.jpg,S. Vincentius Diac. Mart.,Wincenty M
6858,krakow_1939,0073.jpg,S. Thaddaei Apost.,Szymon i Juda Tadeusz AAp
6860,krakow_1939,0073.jpg,S. Luciae V. et M.,Łucja PM
6861,krakow_1939,0074.jpg,T. E.: S. Margarita V. M.,Małgorzata PM
6866,krakow_1939,0074.jpg,SSmi Cordis Jesu,NSJ
6868,krakow_1939,0075.jpg,T. E.: S. Gregorius Magnus P. C. E. D.,Grzegorz Pp
6869,krakow_1939,0075.jpg,T. E.: Maria Magdalena,Maria Magdalena
6871,krakow_1939,0076.jpg,S. Maria Magdalena,Maria Magdalena
6872,krakow_1939,0076.jpg,S. Jacobus Ap.,Jakub W Ap
6873,krakow_1939,0077.jpg,T. E: S. Joannes B.,Jan Ch
6874,krakow_1939,0077.jpg,T. E: S. Michaél Archangelus.,Michał A
6877,krakow_1939,0078.jpg,T. E.: S. Joannes Bapt.,Jan Ch
6878,krakow_1939,0078.jpg,T. E.: S. Sebastianus M.,Sebastian M
6880,krakow_1939,0079.jpg,T. E.: B. V. Maria Reg. Angelorum,NMP Królowa Aniołów
6881,krakow_1939,0079.jpg,T. E.: S. Martinus E. C.,Marcin Bp
6884,krakow_1939,0080.jpg,Visitatio B. V. Mariae.,NawNMP
6885,krakow_1939,0080.jpg,"T. E.: S. Stanislaus, E. M.",Stanisław Bp
6886,krakow_1939,0080.jpg,T. E.: Solemnitas S. Joseph Sp. B. V. M.,[Uroczystość św. Józefa Oblubieńca NMP]
6887,krakow_1939,0081.jpg,Nativ. S. Joannis Bapt.,NMPWW
6888,krakow_1939,0081.jpg,Nativ. S. Joannis Bapt.,NarJana Ch
6890,krakow_1939,0081.jpg,S. Adalbertus E. M.,Wojciech Bp
6891,krakow_1939,0082.jpg,T. E.: S. Nomen B. V. M.,Imię NMP
6892,krakow_1939,0082.jpg,T. E.: Exaltatio S.,PKrzyża Św
6893,krakow_1939,0083.jpg,T. E.: S. Anna.,Anna
6894,krakow_1939,0083.jpg,T. E.: SS. Trinitas.,Św. Trójca
6897,krakow_1939,0083.jpg,T. E.: Nativitas B. V. M.,NarNMP
6898,krakow_1939,0084.jpg,T. E.: S. Nicolaus E. C.,Mikołaj Bp
6899,krakow_1939,0084.jpg,Tertii Lapsus D. N. J. Chr.,[Trzeci Upadek Pana Jezusa]
6900,krakow_1939,0084.jpg,Tertii Lapsus D. N. J. Chr.,[Trzeci Upadek Pana Jezusa]
6903,krakow_1939,0085.jpg,T. E.: S. Jacobus Maior Apost.,Jakub W Ap
6904,krakow_1939,0085.jpg,T. E.: OO. Sancti.,Wszyscy Św
6910,krakow_1939,0086.jpg,S. Maria Magdalena.,Maria Magdalena
6911,krakow_1939,0086.jpg,S. Clemens P. M.,Klemens Pp
6912,krakow_1939,0087.jpg,B. M. V. Claromontana.,NMPCz
6913,krakow_1939,0087.jpg,S. Casimirus Conf.,Kazimierz Królewicz
6916,krakow_1939,0088.jpg,Assumptio B. V. M.,WnNMP
6917,krakow_1939,0088.jpg,S. Catharina V.,Katarzyna PM
6919,krakow_1939,0088.jpg,S. Annae,Anna
6920,krakow_1939,0089.jpg,S. Michaél Archang.,Michał A
6921,krakow_1939,0089.jpg,S. Maria Magda-,Maria Magdalena
6925,krakow_1939,0089.jpg,Immac. Concep. B. V. M.,NPNMP
6927,krakow_1939,0090.jpg,S. Stanislaus E. M.,Stanisław Bp
6928,krakow_1939,0090.jpg,S. Antonii de Padua,Antoni Pad
6933,krakow_1939,0091.jpg,T. E: S. Andreas A.,Andrzej Ap
6934,krakow_1939,0091.jpg,T. E: S. Familia.,Św. Rodzina
6950,krakow_1939,0093.jpg,B. V. M. de Perp. Succursu,NMP Nieustającej Pomocy
6955,krakow_1939,0093.jpg,B. M. V: Regina Angelorum,NMP Królowa Aniołów
6956,krakow_1939,0094.jpg,"Solemnitas S. Joseph, Sponsi B. V. M.",Józef OblNMP
6957,krakow_1939,0094.jpg,T. E.: SS. Trinitas.,Św. Trójca
6958,krakow_1939,0094.jpg,T. E.: S. Joannes Bapt.,Jan Ch
6959,krakow_1939,0094.jpg,T. E.: S. Martinus E. C.,Marcin Bp
6960,krakow_1939,0095.jpg,"T. E.: S. Hedwigis Vid,",Jadwiga Wd
6961,krakow_1939,0095.jpg,T. E.: S. Anna.,Anna
6963,krakow_1939,0096.jpg,T. E.: SS. Petrus et Paulus Apostoli.,Piotr i Paweł AAp
6964,krakow_1939,0096.jpg,T. E.: S. Nicolaus E. C. et Transfiguratio D. N. J. Chr.,"Mikołaj Bp, PPańskie"
6966,krakow_1939,0097.jpg,T. E.: Nativitas B. V. M.,NarNMP
6967,krakow_1939,0097.jpg,T. E. S. Wojciech Bp,Wojciech Bp
6969,krakow_1939,0098.jpg,T. E.: Divisio SS. Apost.,RozAp
6970,krakow_1939,0098.jpg,T. E.: $. Bartholomaeus A.,Bartłomiej Ap
6971,krakow_1939,0098.jpg,Capella S. Crucis m.,Św. Krzyż
6972,krakow_1939,0099.jpg,T. E.: Inventio S. Crucis.,ZKrzyża Św
6973,krakow_1939,0099.jpg,T. E.: Assumptio B. V. M.,WnNMP
6975,krakow_1939,0100.jpg,SS. Dec. Millia Mart.,10Tys MM
6982,krakow_1939,0101.jpg,T. E. Visitalio B. V. M.,NawNMP
6983,krakow_1939,0101.jpg,T. E.: Patrocinium B. V. M.,OpNMP
6984,krakow_1939,0103.jpg,Crucifixi D. N. J. Chr.,Ukrzyżowanie Jezusa Chrystusa
6985,krakow_1939,0103.jpg,SS. Trinitas,Św. Trójca
6986,krakow_1939,0103.jpg,B. M. V. Reg. SS. Ros.,NSJ
6988,krakow_1939,0103.jpg,S. Stanislaus E. M.,Stanisław Bp
6989,krakow_1939,0104.jpg,T. E: S. Joannes Bapt.,Jan Ch
6994,krakow_1939,0105.jpg,T. E.: B. M. V. de Perpetuo Succursu.,NMP Nieustającej Pomocy
6995,krakow_1939,0105.jpg,T. E.: S. Nicolaus Ep.,Mikołaj Bp
6997,krakow_1939,0106.jpg,S. Adalbertus E. M. et S. Catharina V. M.,"Wojciech Bp, Katarzyna PM"
7000,krakow_1939,0107.jpg,T. E.: Exaltatio S. Crucis.,PKrzyża Św
7001,krakow_1939,0107.jpg,T. E.: Transfiguratio D. N. J. Chr.,PPańskie
7002,krakow_1939,0107.jpg,T. E.: S. Spiritus.,Św. Duch
7003,krakow_1939,0108.jpg,Exallatio S. Crucis.,PKrzyża Św
7004,krakow_1939,0108.jpg,Nativitas B. V. M.,NarNMP
7006,krakow_1939,0108.jpg,T. E.: S. Eliae Prophetae,Eliasz Prorok
7007,krakow_1939,0109.jpg,T. E: S. Laurentius M.,NPNMP
7008,krakow_1939,0109.jpg,T. E: S. Laurentius M.,Wawrzyniec M
7009,krakow_1939,0109.jpg,T. E.: S. Elisabeth Vidua (19 Novembris),Elżbieta Wd
7010,krakow_1939,0109.jpg,sub tit. Crucifixi D. N. J. Chr.,Ukrzyżowanie Jezusa Chrystusa
7013,krakow_1939,0110.jpg,T. E.: SS. Ap. Petrus et Paulus.,Piotr i Paweł AAp
7014,krakow_1939,0110.jpg,S. Stanisłai Ep.,Stanisław Bp
7016,krakow_1939,0110.jpg,SS. Cordis Jesu,NSJ
7017,krakow_1939,0112.jpg,S. Hyacinthus C.,Jacek W
7018,krakow_1939,0112.jpg,S. Rosalia V.,Rozalia P
7019,krakow_1939,0113.jpg,S. Anna.,Anna
7020,krakow_1939,0113.jpg,SS. Trinitas.,Św. Trójca
7023,krakow_1939,0113.jpg,Anna,Anna
7025,krakow_1939,0114.jpg,T. E.: Trans- figuratio D. N. J. Chr.,PPańskie
7026,krakow_1939,0114.jpg,Capella B. V. M. de Lourdes,NMP z Lourdes
7028,krakow_1939,0115.jpg,T. E.: S. Lucas Evangelista.,Łukasz Ew
7029,krakow_1939,0115.jpg,T. E. S. Maria Magdalena.,Maria Magdalena
7030,krakow_1939,0115.jpg,S. Joseph,Józef
7033,krakow_1939,0116.jpg,T. E.: S. Joannes Baptista.,Jan Ch
7034,krakow_1939,0116.jpg,T. E.: S. Jacobus Ap.,Jakub W Ap
7035,krakow_1939,0116.jpg,T. E.: S. Martinus E. C.,Marcin Bp
7038,krakow_1939,0118.jpg,T. E.: S. Mathias A.,Mateusz Ap
7039,krakow_1939,0118.jpg,T. E.: S. Urbanus P. M.,Urban M
7040,krakow_1939,0118.jpg,T. E.: S. Adalbertus E. M.,Wojciech Bp
7041,krakow_1939,0119.jpg,T. E.: S. Bartholomaeus Ap.,Bartłomiej Ap
7042,krakow_1939,0119.jpg,T. E.: S. Laurentius M.,Wawrzyniec M
7044,krakow_1939,0119.jpg,NMPCz,NMPCz
7045,krakow_1939,0120.jpg,T.E.: S. Martinus E.C.,Marcin Bp
